locker_id,user_id,user_type
396,514,D
397,515,D
398,516,D
399,517,D
400,519,D
401,520,D
402,521,D
403,522,D
404,523,D
405,524,D
406,525,D
407,526,D
408,528,D
409,530,D
410,531,D
411,532,D
412,533,D
413,534,D
414,535,D
415,536,D
416,537,D
417,539,D
418,541,D
419,542,D
420,543,D
421,545,D
422,546,D
423,547,D
424,548,D
425,549,D
426,550,D
427,551,D
428,552,D
429,554,D
430,555,D
431,558,D
432,560,D
433,561,D
434,563,D
435,565,D
436,566,D
437,568,D
438,570,D
439,571,D
440,572,D
441,574,D
442,576,D
443,578,D
444,579,D
445,581,D
446,582,D
447,583,D
448,584,D
449,588,D
450,589,D
451,590,D
452,591,D
453,592,D
454,593,D
455,594,D
456,596,D
457,597,D
458,598,D
459,599,D
460,600,D
461,601,D
462,603,D
463,604,D
464,606,D
465,607,D
466,608,D
467,609,D
468,610,D
469,612,D
470,613,D
471,615,D
472,616,D
473,617,D
474,618,D
475,619,D
476,621,D
477,622,D
478,623,D
479,624,D
480,625,D
481,626,D
482,627,D
483,628,D
484,629,D
485,630,D
486,631,D
487,632,D
488,633,D
489,635,D
490,636,D
491,637,D
492,638,D
493,640,D
494,641,D
495,642,D
496,643,D
497,644,D
498,646,D
499,647,D
500,648,D
501,649,D
502,650,D
503,651,D
504,652,D
505,653,D
506,654,D
507,655,D
508,656,D
509,657,D
510,658,D
511,660,D
512,661,D
513,662,D
514,664,D
515,665,D
516,666,D
517,668,D
518,669,D
519,670,D
520,671,D
521,673,D
522,674,D
523,675,D
524,676,D
525,677,D
526,678,D
527,680,D
528,682,D
529,683,D
530,684,D
531,685,D
532,686,D
533,687,D
534,689,D
535,690,D
536,691,D
537,692,D
538,693,D
539,694,D
540,695,D
541,699,D
542,700,D
543,701,D
544,702,D
545,703,D
546,705,D
547,706,D
548,707,D
549,708,D
550,710,D
551,712,D
552,713,D
553,715,D
554,716,D
555,719,D
556,722,D
557,724,D
558,726,D
559,727,D
560,729,D
561,730,D
562,731,D
563,733,D
564,735,D
565,736,D
566,737,D
567,738,D
568,740,D
569,741,D
570,743,D
571,744,D
572,746,D
573,747,D
574,748,D
575,749,D
576,750,D
577,751,D
578,753,D
579,754,D
580,755,D
581,756,D
582,757,D
583,759,D
584,760,D
585,761,D
586,766,D
587,767,D
588,770,D
589,771,D
590,772,D
591,773,D
592,776,D
593,778,D
594,779,D
595,780,D
596,781,D
597,783,D
598,788,D
599,789,D
600,790,D
601,791,D
602,792,D
603,793,D
604,794,D
605,795,D
606,796,D
607,797,D
608,798,D
609,799,D
610,800,D
611,801,D
612,802,D
613,803,D
614,804,D
615,805,D
616,807,D
617,812,D
618,814,D
619,815,D
620,818,D
621,820,D
622,821,D
623,822,D
624,823,D
625,824,D
626,825,D
627,826,D
628,827,D
629,828,D
630,830,D
631,831,D
632,832,D
633,833,D
634,834,D
635,835,D
636,836,D
637,839,D
638,840,D
639,841,D
640,842,D
641,843,D
642,844,D
643,845,D
644,846,D
645,847,D
646,848,D
647,849,D
648,850,D
649,852,D
650,853,D
651,855,D
652,856,D
653,857,D
654,858,D
655,859,D
656,860,D
657,861,D
658,863,D
659,864,D
660,866,D
661,867,D
662,869,D
663,871,D
664,872,D
665,873,D
666,874,D
667,875,D
668,877,D
669,878,D
670,879,D
671,881,D
672,882,D
673,883,D
674,884,D
675,885,D
676,886,D
677,887,D
678,888,D
679,889,D
680,891,D
681,892,D
682,893,D
683,894,D
684,895,D
685,896,D
686,897,D
687,898,D
688,899,D
689,900,D
690,901,D
691,903,D
692,904,D
693,905,D
694,906,D
695,907,D
696,908,D
697,909,D
698,911,D
699,913,D
700,914,D
701,916,D
702,917,D
703,919,D
704,920,D
705,922,D
706,923,D
707,924,D
708,925,D
709,926,D
710,927,D
711,928,D
712,929,D
713,930,D
714,932,D
715,934,D
716,935,D
717,937,D
718,938,D
719,939,D
720,942,D
721,943,D
722,946,D
723,947,D
724,948,D
725,949,D
726,950,D
727,951,D
728,953,D
729,954,D
730,955,D
731,956,D
732,959,D
733,960,D
734,961,D
735,963,D
736,964,D
737,966,D
738,967,D
739,968,D
740,969,D
741,970,D
742,972,D
743,973,D
744,974,D
745,976,D
746,977,D
747,978,D
748,979,D
749,980,D
750,981,D
751,983,D
752,984,D
753,985,D
754,986,D
755,987,D
756,989,D
757,990,D
758,991,D
759,992,D
760,993,D
761,994,D
762,995,D
763,996,D
764,997,D
765,998,D
766,999,D
767,1000,D
768,1001,D
769,1003,D
770,1006,D
771,1008,D
772,1010,D
773,1011,D
774,1013,D
775,1014,D
776,1015,D
777,1016,D
778,1017,D
779,1018,D
780,1019,D
781,1020,D
782,1021,D
783,1022,D
784,1023,D
785,1024,D
786,1025,D
787,1028,D
788,1029,D
789,1030,D
790,1033,D
791,1034,D
792,1035,D
793,1039,D
794,1040,D
795,1041,D
796,1043,D
797,1046,D
798,1049,D
799,1051,D
800,1052,D
801,1054,D
802,1055,D
803,1056,D
804,1057,D
805,1058,D
806,1061,D
807,1062,D
808,1063,D
809,1064,D
810,1065,D
811,1067,D
812,1068,D
813,1069,D
814,1070,D
815,1071,D
816,1072,D
817,1073,D
818,1074,D
819,1075,D
820,1077,D
821,1078,D
822,1080,D
823,1081,D
824,1082,D
825,1084,D
826,1085,D
827,1086,D
828,1087,D
829,1088,D
830,1089,D
831,1090,D
832,1091,D
833,1093,D
834,1096,D
835,1097,D
836,1099,D
837,1101,D
838,1102,D
839,1103,D
840,1105,D
841,1106,D
842,1107,D
843,1108,D
844,1109,D
845,1110,D
846,1111,D
847,1112,D
848,1113,D
849,1114,D
850,1115,D
851,1117,D
852,1118,D
853,1119,D
854,1120,D
855,1123,D
856,1124,D
857,1125,D
858,1126,D
859,1128,D
860,1129,D
861,1130,D
862,1131,D
863,1132,D
864,1133,D
865,1134,D
866,1135,D
867,1137,D
868,1138,D
869,1139,D
870,1140,D
871,1142,D
872,1144,D
873,1146,D
874,1147,D
875,1148,D
876,1150,D
877,1152,D
878,1154,D
879,1155,D
880,1156,D
881,1157,D
882,1159,D
883,1160,D
884,1161,D
885,1163,D
886,1165,D
887,1166,D
888,1167,D
889,1169,D
890,1170,D
891,1173,D
892,1174,D
893,1176,D
894,1177,D
895,1178,D
896,1180,D
897,1181,D
898,1182,D
899,1184,D
900,1185,D
901,1186,D
902,1187,D
903,1189,D
904,1190,D
905,1191,D
906,1192,D
907,1193,D
908,1194,D
909,1195,D
910,1197,D
911,1198,D
912,1199,D
913,1200,D
914,1203,D
915,1207,D
916,1208,D
917,1209,D
918,1210,D
919,1211,D
920,1213,D
921,1215,D
922,1217,D
923,1218,D
924,1220,D
925,1222,D
926,1224,D
927,1225,D
928,1226,D
929,1227,D
930,1229,D
931,1230,D
932,1233,D
933,1234,D
934,1235,D
935,1238,D
936,1239,D
937,1240,D
938,1241,D
939,1242,D
940,1243,D
941,1244,D
942,1246,D
943,1247,D
944,1248,D
945,1249,D
946,1254,D
947,1255,D
948,1256,D
949,1257,D
950,1258,D
951,1260,D
952,1261,D
953,1262,D
954,1263,D
955,1264,D
956,1265,D
957,1266,D
958,1267,D
959,1268,D
960,1270,D
961,1271,D
962,1273,D
963,1274,D
964,1276,D
965,1278,D
966,1279,D
967,1280,D
968,1281,D
969,1282,D
970,1283,D
971,1284,D
972,1285,D
973,1286,D
974,1287,D
975,1289,D
976,1290,D
977,1292,D
978,1293,D
979,1294,D
980,1295,D
981,1296,D
982,1298,D
983,1299,D
984,1301,D
985,1302,D
986,1303,D
987,1305,D
988,1306,D
989,1307,D
990,1308,D
991,1309,D
992,1310,D
993,1311,D
994,1312,D
995,1313,D
996,1314,D
997,1315,D
998,1316,D
999,1317,D
1000,1318,D
1001,1319,D
1002,1321,D
1003,1323,D
1004,1324,D
1005,1325,D
1006,1326,D
1007,1327,D
1008,1328,D
1009,1329,D
1010,1331,D
1011,1333,D
1012,1334,D
1013,1335,D
1014,1336,D
1015,1337,D
1016,1338,D
1017,1339,D
1018,1341,D
1019,1342,D
1020,1343,D
1021,1345,D
1022,1346,D
1023,1347,D
1024,1348,D
1025,1349,D
1026,1350,D
1027,1351,D
1028,1352,D
1029,1353,D
1030,1354,D
1031,1357,D
1032,1358,D
1033,1359,D
1034,1360,D
1035,1361,D
1036,1362,D
1037,1363,D
1038,1365,D
1039,1366,D
1040,1367,D
1041,1369,D
1042,1370,D
1043,1371,D
1044,1372,D
1045,1374,D
1046,1376,D
1047,1377,D
1048,1379,D
1049,1381,D
1050,1382,D
1051,1383,D
1052,1384,D
1053,1385,D
1054,1386,D
1055,1387,D
1056,1388,D
1057,1390,D
1058,1392,D
1059,1393,D
1060,1394,D
1061,1396,D
1062,1399,D
1063,1400,D
1064,1401,D
1065,1402,D
1066,1403,D
1067,1404,D
1068,1405,D
1069,1407,D
1070,1408,D
1071,1409,D
1072,1410,D
1073,1413,D
1074,1415,D
1075,1416,D
1076,1417,D
1077,1418,D
1078,1419,D
1079,1420,D
1080,1421,D
1081,1423,D
1082,1426,D
1083,1428,D
1084,1429,D
1085,1430,D
1086,1431,D
1087,1432,D
1088,1433,D
1089,1434,D
1090,1435,D
1091,1437,D
1092,1438,D
1093,1439,D
1094,1440,D
1095,1441,D
1096,1442,D
1097,1443,D
1098,1444,D
1099,1445,D
1100,1446,D
1101,1447,D
1102,1448,D
1103,1449,D
1104,1450,D
1105,1452,D
1106,1453,D
1107,1457,D
1108,1458,D
1109,1459,D
1110,1460,D
1111,1461,D
1112,1463,D
1113,1466,D
1114,1467,D
1115,1469,D
1116,1470,D
1117,1472,D
1118,1473,D
1119,1474,D
1120,1475,D
1121,1476,D
1122,1477,D
1123,1479,D
1124,1480,D
1125,1482,D
1126,1483,D
1127,1484,D
1128,1485,D
1129,1486,D
1130,1487,D
1131,1488,D
1132,1490,D
1133,1493,D
1134,1494,D
1135,1495,D
1136,1496,D
1137,1497,D
1138,1498,D
1139,1499,D
1140,1500,D
1141,1503,D
1142,1504,D
1143,1505,D
1144,1507,D
1145,1508,D
1146,1509,D
1147,1510,D
1148,1512,D
1149,1514,D
1150,1515,D
1151,1518,D
1152,1519,D
1153,1520,D
1154,1521,D
1155,1522,D
1156,1524,D
1157,1525,D
1158,1526,D
1159,1527,D
1160,1528,D
1161,1531,D
1162,1532,D
1163,1533,D
1164,1534,D
1165,1536,D
1166,1537,D
1167,1539,D
1168,1540,D
1169,1541,D
1170,1543,D
1171,1544,D
1172,1546,D
1173,1549,D
1174,1550,D
1175,1551,D
1176,1552,D
1177,1553,D
1178,1555,D
1179,1556,D
1180,1560,D
1181,1563,D
1182,1564,D
1183,1565,D
1184,1566,D
1185,1567,D
1186,1568,D
1187,1569,D
1188,1570,D
1189,1571,D
1190,1572,D
1191,1573,D
1192,1575,D
1193,1576,D
1194,1577,D
1195,1580,D
1196,1581,D
1197,1582,D
1198,1583,D
1199,1584,D
1200,1585,D
1201,1586,D
1202,1587,D
1203,1588,D
1204,1589,D
1205,1590,D
1206,1591,D
1207,1593,D
1208,1594,D
1209,1597,D
1210,1598,D
1211,1600,D
1212,1602,D
1213,1603,D
1214,1604,D
1215,1606,D
1216,1607,D
1217,1609,D
1218,1610,D
1219,1611,D
1220,1612,D
1221,1615,D
1222,1616,D
1223,1617,D
1224,1618,D
1225,1619,D
1226,1620,D
1227,1621,D
1228,1622,D
1229,1623,D
1230,1624,D
1231,1625,D
1232,1626,D
1233,1627,D
1234,1628,D
1235,1629,D
1236,1631,D
1237,1632,D
1238,1633,D
1239,1634,D
1240,1635,D
1241,1637,D
1242,1639,D
1243,1640,D
1244,1641,D
1245,1642,D
1246,1643,D
1247,1644,D
1248,1645,D
1249,1647,D
1250,1649,D
1251,1650,D
1252,1653,D
1253,1654,D
1254,1656,D
1255,1657,D
1256,1658,D
1257,1659,D
1258,1660,D
1259,1661,D
1260,1664,D
1261,1666,D
1262,1667,D
1263,1670,D
1264,1671,D
1265,1672,D
1266,1673,D
1267,1674,D
1268,1675,D
1269,1676,D
1270,1677,D
1271,1678,D
1272,1679,D
1273,1680,D
1274,1681,D
1275,1682,D
1276,1683,D
1277,1684,D
1278,1685,D
1279,1686,D
1280,1688,D
1281,1691,D
1282,1693,D
1283,1694,D
1284,1695,D
1285,1696,D
1286,1697,D
1287,1698,D
1288,1699,D
1289,1700,D
1290,1702,D
1291,1703,D
1292,1705,D
1293,1706,D
1294,1707,D
1295,1708,D
1296,1709,D
1297,1710,D
1298,1712,D
1299,1713,D
1300,1715,D
1301,1716,D
1302,1717,D
1303,1718,D
1304,1719,D
1305,1720,D
1306,1721,D
1307,1725,D
1308,1727,D
1309,1728,D
1310,1730,D
1311,1731,D
1312,1732,D
1313,1733,D
1314,1736,D
1315,1738,D
1316,1739,D
1317,1740,D
1318,1741,D
1319,1742,D
1320,1744,D
1321,1745,D
1322,1746,D
1323,1747,D
1324,1748,D
1325,1749,D
1326,1752,D
1327,1753,D
1328,1754,D
1329,1755,D
1330,1756,D
1331,1758,D
1332,1760,D
1333,1761,D
1334,1762,D
1335,1763,D
1336,1764,D
1337,1765,D
1338,1766,D
1339,1767,D
1340,1769,D
1341,1770,D
1342,1771,D
1343,1772,D
1344,1773,D
1345,1774,D
1346,1775,D
1347,1776,D
1348,1777,D
1349,1779,D
1350,1780,D
1351,1781,D
1352,1782,D
1353,1783,D
1354,1784,D
1355,1785,D
1356,1786,D
1357,1787,D
1358,1788,D
1359,1789,D
1360,1790,D
1361,1791,D
1362,1792,D
1363,1793,D
1364,1794,D
1365,1796,D
1366,1797,D
1367,1799,D
1368,1800,D
1369,1801,D
1370,1803,D
1371,1804,D
1372,1805,D
1373,1806,D
1374,1807,D
1375,1809,D
1376,1810,D
1377,1813,D
1378,1814,D
1379,1816,D
1380,1818,D
1381,1821,D
1382,1823,D
1383,1824,D
1384,1825,D
1385,1826,D
1386,1827,D
1387,1829,D
1388,1832,D
1389,1833,D
1390,1835,D
1391,1836,D
1392,1837,D
1393,1838,D
1394,1839,D
1395,1840,D
1396,1841,D
1397,1842,D
1398,1843,D
1399,1844,D
1400,1845,D
1401,1846,D
1402,1847,D
1403,1848,D
1404,1849,D
1405,1850,D
1406,1851,D
1407,1852,D
1408,1853,D
1409,1854,D
1410,1855,D
1411,1857,D
1412,1859,D
1413,1860,D
1414,1861,D
1415,1862,D
1416,1863,D
1417,1864,D
1418,1865,D
1419,1866,D
1420,1867,D
1421,1868,D
1422,1869,D
1423,1870,D
1424,1872,D
1425,1874,D
1426,1875,D
1427,1876,D
1428,1879,D
1429,1880,D
1430,1881,D
1431,1882,D
1432,1884,D
1433,1885,D
1434,1886,D
1435,1888,D
1436,1890,D
1437,1891,D
1438,1893,D
1439,1894,D
1440,1896,D
1441,1899,D
1442,1900,D
1443,1901,D
1444,1902,D
1445,1903,D
1446,1904,D
1447,1905,D
1448,1907,D
1449,1908,D
1450,1909,D
1451,1911,D
1452,1914,D
1453,1915,D
1454,1916,D
1455,1917,D
1456,1918,D
1457,1919,D
1458,1920,D
1459,1921,D
1460,1922,D
1461,1923,D
1462,1925,D
1463,1926,D
1464,1927,D
1465,1928,D
1466,1929,D
1467,1930,D
1468,1931,D
1469,1934,D
1470,1936,D
1471,1938,D
1472,1940,D
1473,1941,D
1474,1944,D
1475,1946,D
1476,1947,D
1477,1948,D
1478,1949,D
1479,1950,D
1480,1951,D
1481,1952,D
1482,1953,D
1483,1954,D
1484,1955,D
1485,1956,D
1486,1958,D
1487,1959,D
1488,1960,D
1489,1961,D
1490,1962,D
1491,1963,D
1492,1964,D
1493,1965,D
1494,1967,D
1495,1971,D
1496,1972,D
1497,1973,D
1498,1974,D
1499,1975,D
1500,1977,D
1501,1978,D
1502,1979,D
1503,1980,D
1504,1981,D
1505,1982,D
1506,1986,D
1507,1987,D
1508,1988,D
1509,1989,D
1510,1990,D
1511,1991,D
1512,1992,D
1513,1993,D
1514,1995,D
1515,1996,D
1516,1997,D
1517,1999,D
1518,2000,D
1519,2001,D
1520,2002,D
1521,2003,D
1522,2005,D
1523,2006,D
1524,2007,D
1525,2008,D
1526,2009,D
1527,2010,D
1528,2011,D
1529,2012,D
1530,2013,D
1531,2014,D
1532,2015,D
1533,2018,D
1534,2020,D
1535,2021,D
1536,2023,D
1537,2024,D
1538,2025,D
1539,2028,D
1540,2029,D
1541,2031,D
1542,2032,D
1543,2033,D
1544,2034,D
1545,2035,D
1546,2036,D
1547,2037,D
1548,2040,D
1549,2043,D
1550,2045,D
1551,2047,D
1552,2048,D
1553,2049,D
1554,2050,D
1555,2051,D
1556,2052,D
1557,2053,D
1558,2054,D
1559,2057,D
1560,2058,D
1561,2059,D
1562,2060,D
1563,2061,D
1564,2062,D
1565,2064,D
1566,2065,D
1567,2066,D
1568,2067,D
1569,2069,D
1570,2071,D
1571,2072,D
1572,2073,D
1573,2074,D
1574,2075,D
1575,2076,D
1576,2077,D
1577,2078,D
1578,2080,D
1579,2081,D
1580,2082,D
1581,2083,D
1582,2084,D
1583,2085,D
1584,2086,D
1585,2087,D
1586,2090,D
1587,2091,D
1588,2092,D
1589,2094,D
1590,2096,D
1591,2097,D
1592,2098,D
1593,2099,D
1594,2101,D
1595,2102,D
1596,2103,D
1597,2104,D
1598,2105,D
1599,2106,D
1600,2107,D
1601,2110,D
1602,2111,D
1603,2112,D
1604,2113,D
1605,2115,D
1606,2116,D
1607,2118,D
1608,2119,D
1609,2120,D
1610,2121,D
1611,2122,D
1612,2123,D
1613,2125,D
1614,2126,D
1615,2127,D
1616,2128,D
1617,2129,D
1618,2131,D
1619,2133,D
1620,2135,D
1621,2136,D
1622,2137,D
1623,2138,D
1624,2140,D
1625,2141,D
1626,2142,D
1627,2143,D
1628,2144,D
1629,2145,D
1630,2146,D
1631,2147,D
1632,2148,D
1633,2149,D
1634,2151,D
1635,2153,D
1636,2155,D
1637,2156,D
1638,2157,D
1639,2159,D
1640,2160,D
1641,2161,D
1642,2162,D
1643,2163,D
1644,2165,D
1645,2166,D
1646,2167,D
1647,2168,D
1648,2169,D
1649,2170,D
1650,2171,D
1651,2172,D
1652,2175,D
1653,2176,D
1654,2177,D
1655,2179,D
1656,2182,D
1657,2183,D
1658,2184,D
1659,2187,D
1660,2189,D
1661,2190,D
1662,2191,D
1663,2193,D
1664,2194,D
1665,2196,D
1666,2197,D
1667,2198,D
1668,2199,D
1669,2200,D
1670,2202,D
1671,2205,D
1672,2206,D
1673,2207,D
1674,2208,D
1675,2209,D
1676,2210,D
1677,2212,D
1678,2213,D
1679,2214,D
1680,2215,D
1681,2216,D
1682,2217,D
1683,2219,D
1684,2220,D
1685,2222,D
1686,2223,D
1687,2224,D
1688,2226,D
1689,2227,D
1690,2229,D
1691,2230,D
1692,2231,D
1693,2233,D
1694,2234,D
1695,2235,D
1696,2236,D
1697,2237,D
1698,2239,D
1699,2240,D
1700,2241,D
1701,2243,D
1702,2244,D
1703,2245,D
1704,2247,D
1705,2248,D
1706,2249,D
1707,2250,D
1708,2251,D
1709,2252,D
1710,2253,D
1711,2255,D
1712,2256,D
1713,2257,D
1714,2258,D
1715,2259,D
1716,2260,D
1717,2261,D
1718,2262,D
1719,2263,D
1720,2264,D
1721,2267,D
1722,2269,D
1723,2271,D
1724,2272,D
1725,2273,D
1726,2274,D
1727,2275,D
1728,2276,D
1729,2277,D
1730,2280,D
1731,2281,D
1732,2282,D
1733,2283,D
1734,2284,D
1735,2285,D
1736,2289,D
1737,2291,D
1738,2292,D
1739,2295,D
1740,2296,D
1741,2297,D
1742,2298,D
1743,2299,D
1744,2300,D
1745,2301,D
1746,2302,D
1747,2303,D
1748,2304,D
1749,2306,D
1750,2307,D
1751,2309,D
1752,2310,D
1753,2311,D
1754,2313,D
1755,2314,D
1756,2315,D
1757,2316,D
1758,2319,D
1759,2321,D
1760,2322,D
1761,2324,D
1762,2325,D
1763,2327,D
1764,2328,D
1765,2329,D
1766,2330,D
1767,2331,D
1768,2332,D
1769,2333,D
1770,2334,D
1771,2335,D
1772,2337,D
1773,2338,D
1774,2339,D
1775,2342,D
1776,2343,D
1777,2344,D
1778,2345,D
1779,2346,D
1780,2347,D
1781,2350,D
1782,2351,D
1783,2353,D
1784,2354,D
1785,2355,D
1786,2357,D
1787,2358,D
1788,2359,D
1789,2361,D
1790,2363,D
1791,2364,D
1792,2365,D
1793,2366,D
1794,2367,D
1795,2369,D
1796,2370,D
1797,2371,D
1798,2372,D
1799,2374,D
1800,2375,D
1801,2376,D
1802,2377,D
1803,2379,D
1804,2380,D
1805,2381,D
1806,2382,D
1807,2384,D
1808,2385,D
1809,2386,D
1810,2387,D
1811,2388,D
1812,2389,D
1813,2390,D
1814,2391,D
1815,2393,D
1816,2394,D
1817,2395,D
1818,2396,D
1819,2398,D
1820,2399,D
1821,2400,D
1822,2401,D
1823,2402,D
1824,2403,D
1825,2404,D
1826,2405,D
1827,2406,D
1828,2407,D
1829,2408,D
1830,2409,D
1831,2410,D
1832,2411,D
1833,2412,D
1834,2413,D
1835,2414,D
1836,2416,D
1837,2418,D
1838,2419,D
1839,2422,D
1840,2423,D
1841,2424,D
1842,2425,D
1843,2426,D
1844,2427,D
1845,2428,D
1846,2429,D
1847,2431,D
1848,2432,D
1849,2433,D
1850,2434,D
1851,2435,D
1852,2436,D
1853,2439,D
1854,2440,D
1855,2441,D
1856,2442,D
1857,2443,D
1858,2444,D
1859,2445,D
1860,2446,D
1861,2448,D
1862,2449,D
1863,2450,D
1864,2452,D
1865,2453,D
1866,2454,D
1867,2457,D
1868,2458,D
1869,2459,D
1870,2460,D
1871,2461,D
1872,2465,D
1873,2466,D
1874,2467,D
1875,2468,D
1876,2470,D
1877,2471,D
1878,2472,D
1879,2473,D
1880,2474,D
1881,2475,D
1882,2476,D
1883,2477,D
1884,2479,D
1885,2481,D
1886,2482,D
1887,2483,D
1888,2485,D
1889,2486,D
1890,2487,D
1891,2488,D
1892,2489,D
1893,2491,D
1894,2492,D
1895,2493,D
1896,2494,D
1897,2498,D
1898,2499,D
1899,2500,D
1900,2501,D
1901,2502,D
1902,2505,D
1903,2507,D
1904,2508,D
1905,2509,D
1906,2511,D
1907,2512,D
1908,2513,D
1909,2514,D
1910,2515,D
1911,2516,D
1912,2517,D
1913,2519,D
1914,2520,D
1915,2521,D
1916,2522,D
1917,2523,D
1918,2524,D
1919,2525,D
1920,2527,D
1921,2528,D
1922,2529,D
1923,2530,D
1924,2533,D
1925,2534,D
1926,2535,D
1927,2536,D
1928,2538,D
1929,2539,D
1930,2542,D
1931,2544,D
1932,2545,D
1933,2549,D
1934,2551,D
1935,2552,D
1936,2555,D
1937,2556,D
1938,2557,D
1939,2558,D
1940,2559,D
1941,2561,D
1942,2563,D
1943,2564,D
1944,2565,D
1945,2567,D
1946,2568,D
1947,2569,D
1948,2571,D
1949,2574,D
1950,2575,D
1951,2576,D
1952,2577,D
1953,2579,D
1954,2580,D
1955,2581,D
1956,2582,D
1957,2583,D
1958,2584,D
1959,2585,D
1960,2586,D
1961,2587,D
1962,2589,D
1963,2590,D
1964,2591,D
1965,2592,D
1966,2593,D
